Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools	CBM2	AA10	uniprot	Domains
A0A919UUB8|unreviewed|CBM2	1.14.99.54|1.14.99.53|-	AA10(42-225)+CBM2(260-350)	AA10_e30+CBM2_e10	AA10+CBM2	Y(1-42)	3	260-350	42-225	A0A919UUB8	AA10+CBM2
A0A919VJ88|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(29-223)+CBM2(279-369)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-29)	3	279-369	29-223	A0A919VJ88	AA10+CBM2
A0A926GMV3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(51-240)+CBM2(266-355)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-51)	3	266-355	51-240	A0A926GMV3	AA10+CBM2
A0A926LLW2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(36-226)+CBM2(265-355)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-36)	3	265-355	36-226	A0A926LLW2	AA10+CBM2
A0A926QQZ6|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(261-351)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	261-351	35-225	A0A926QQZ6	AA10+CBM2
A0A927IQN1|unreviewed|CBM2	1.14.99.54|1.14.99.56	AA10(42-224)	AA10_e50+CBM2_e17	AA10+CBM2	Y(1-42)	3		42-224	A0A927IQN1	AA10
A0A927L9C2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-45)	3	260-349	45-234	A0A927L9C2	AA10+CBM2
A0A931A354|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(262-350)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	262-350	35-225	A0A931A354	AA10+CBM2
A0A931FVC4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(29-222)+CBM2(278-370)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-29)	3	278-370	29-222	A0A931FVC4	AA10+CBM2
A0A931JD60|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(48-239)+CBM2(274-363)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-48)	3	274-363	48-239	A0A931JD60	AA10+CBM2
A0A940WF79|unreviewed|CBM2	1.14.99.54|1.14.99.53|-	AA10(32-215)+CBM2(262-351)	AA10_e30+CBM2_e10	AA10+CBM2	Y(1-32)	3	262-351	32-215	A0A940WF79	AA10+CBM2
A0A940XNV9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(272-360)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	272-360	35-225	A0A940XNV9	AA10+CBM2
A0A940XVK5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(260-348)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	260-348	34-224	A0A940XVK5	AA10+CBM2
A0A940XZ67|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(62-251)+CBM2(277-366)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	277-366	62-251	A0A940XZ67	AA10+CBM2
A0A940Z9N7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(262-351)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	262-351	34-224	A0A940Z9N7	AA10+CBM2
A0A941J0T5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(26-215)+CBM2(241-330)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-26)	3	241-330	26-215	A0A941J0T5	AA10+CBM2
A0A944IHZ3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	262-352	34-224	A0A944IHZ3	AA10+CBM2
A0A944P8W1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(263-351)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	263-351	35-225	A0A944P8W1	AA10+CBM2
A0A960BMZ2|unreviewed|chitinase|taxID:2900548	3.2.1.4|3.2.1.176|3.2.1.91|3.2.1.8|3.2.1.-|-	AA10(35-208)+CBM2(236-315)+CBM2(371-471)+GH18(552-947)	AA10_e0+CBM2_e21+CBM2_e116+GH18_e427	CBM12+GH18	Y(1-35)	3	236-315+371-471	35-208	A0A960BMZ2	AA10+CBM2+CBM2+GH18
A0A973K083|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(50-239)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-50)	3	265-354	50-239	A0A973K083	AA10+CBM2
A0A973QXA8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(46-235)+CBM2(261-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-46)	3	261-350	46-235	A0A973QXA8	AA10+CBM2
A0A973T273|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(283-373)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	283-373	33-223	A0A973T273	AA10+CBM2
A0A973YZH1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(1-187)+CBM2(244-338)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	244-338	1-187	A0A973YZH1	AA10+CBM2
A0A973ZFT9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(51-240)+CBM2(266-355)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	266-355	51-240	A0A973ZFT9	AA10+CBM2
A0A975TFR1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(39-228)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-39)	3	269-358	39-228	A0A975TFR1	AA10+CBM2
A0A9E3MSP6|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0A9E3MSP6	AA10+CBM2
A0A9Q3VJP4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-45)	3	260-349	45-234	A0A9Q3VJP4	AA10+CBM2
A0A9R0P014|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(19-207)+CBM2(264-358)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-19)	3	264-358	19-207	A0A9R0P014	AA10+CBM2
A0A9W4E1C5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(47-237)+CBM2(297-383)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-47)	3	297-383	47-237	A0A9W4E1C5	AA10+CBM2
A0A9W4GNL8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(47-237)+CBM2(297-383)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	297-383	47-237	A0A9W4GNL8	AA10+CBM2
A0A9W6G3M2|unreviewed|CBM2	-	AA10(44-232)+CBM2(282-372)	AA10_e61+CBM2_e125	AA10+CBM2	Y(1-44)	3	282-372	44-232	A0A9W6G3M2	AA10+CBM2
A0A9W6PK44|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(293-384)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	293-384	33-223	A0A9W6PK44	AA10+CBM2
A0A9W6QCY2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(293-382)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	293-382	33-223	A0A9W6QCY2	AA10+CBM2
A0A9X1PTJ8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(268-358)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	268-358	53-242	A0A9X1PTJ8	AA10+CBM2
A0A9X2NND3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-220)+CBM2(252-347)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	252-347	32-220	A0A9X2NND3	AA10+CBM2
A0A9X2RYL8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(48-239)+CBM2(274-363)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-48)	3	274-363	48-239	A0A9X2RYL8	AA10+CBM2
A0A9X3PAU8|unreviewed|CBM2	-	AA10(44-232)+CBM2(281-371)	AA10_e61+CBM2_e125	AA10+CBM2	Y(1-46)	3	281-371	44-232	A0A9X3PAU8	AA10+CBM2
A0A9X3SUZ8|unreviewed|CBM2	-	AA10(44-232)+CBM2(280-372)	AA10_e61+CBM2_e125	AA10+CBM2	Y(1-44)	3	280-372	44-232	A0A9X3SUZ8	AA10+CBM2
A0A9X3SVM0|unreviewed|CBM2	1.14.99.54|1.14.99.56	AA10(49-241)+CBM2(280-366)	AA10_e50+CBM2_e95	AA10+CBM2	N	3	280-366	49-241	A0A9X3SVM0	AA10+CBM2
A0A9X5CQM2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	262-352	34-224	A0A9X5CQM2	AA10+CBM2
A0A9Y2ND19|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-220)+CBM2(255-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	255-350	32-220	A0A9Y2ND19	AA10+CBM2
A0AA40YL00|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	262-352	34-224	A0AA40YL00	AA10+CBM2
A0AA51M7L9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	265-354	35-225	A0AA51M7L9	AA10+CBM2
A0AA89TJJ0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(40-229)+CBM2(255-343)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-40)	3	255-343	40-229	A0AA89TJJ0	AA10+CBM2
A0AA96FJN5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(48-237)+CBM2(263-353)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	263-353	48-237	A0AA96FJN5	AA10+CBM2
A0AA96QT00|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(259-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	259-353	34-224	A0AA96QT00	AA10+CBM2
A0AA96UHL2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(292-382)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	292-382	33-223	A0AA96UHL2	AA10+CBM2
A0AA97A8W3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	260-349	45-234	A0AA97A8W3	AA10+CBM2
A0AAE3YW75|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-220)+CBM2(278-364)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	278-364	32-220	A0AAE3YW75	AA10+CBM2
A0AAE4AYP8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-221)+CBM2(277-363)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	277-363	33-221	A0AAE4AYP8	AA10+CBM2
A0AAE4CRS4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-221)+CBM2(276-362)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-30)	3	276-362	33-221	A0AAE4CRS4	AA10+CBM2
A0AAE4JC84|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(19-207)+CBM2(262-356)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-19)	3	262-356	19-207	A0AAE4JC84	AA10+CBM2
A0AAI8PMD8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAI8PMD8	AA10+CBM2
A0AAJ2QD77|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	265-354	35-225	A0AAJ2QD77	AA10+CBM2
A0AAJ2UKL1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	260-349	45-234	A0AAJ2UKL1	AA10+CBM2
A0AAJ2ZDN6|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-222)+CBM2(274-369)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-23)	3	274-369	33-222	A0AAJ2ZDN6	AA10+CBM2
A0AAJ3D619|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-224)+CBM2(263-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	263-353	34-224	A0AAJ3D619	AA10+CBM2
A0AAJ4Y812|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(49-238)+CBM2(264-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-48)	3	264-353	49-238	A0AAJ4Y812	AA10+CBM2
A0AAJ6HRS5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-222)+CBM2(281-375)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	281-375	33-222	A0AAJ6HRS5	AA10+CBM2
A0AAN1HKQ3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(39-230)+CBM2(265-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-39)	3	265-353	39-230	A0AAN1HKQ3	AA10+CBM2
A0AAT9HKG3|unreviewed|CBM2	1.14.99.54|1.14.99.53	CBM2(2-89)	CBM2_e70	N	N	2	2-89		A0AAT9HKG3	CBM2
A0AAT9KNN9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(261-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	261-349	35-225	A0AAT9KNN9	AA10+CBM2
A0AAT9LMB2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(24-212)+CBM2(240-333)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-24)	3	240-333	24-212	A0AAT9LMB2	AA10+CBM2
A0AAT9R9K0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-45)	3	260-349	45-234	A0AAT9R9K0	AA10+CBM2
A0AAT9RNH5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-45)	3	260-349	45-234	A0AAT9RNH5	AA10+CBM2
A0AAT9T7I4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(261-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	261-349	35-225	A0AAT9T7I4	AA10+CBM2
A0AAU0WGQ6|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(49-238)+CBM2(264-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-38)	3	264-352	49-238	A0AAU0WGQ6	AA10+CBM2
A0AAU1AJJ8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-222)+CBM2(282-377)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	282-377	33-222	A0AAU1AJJ8	AA10+CBM2
A0AAU1AR00|unreviewed|CBM2	3.2.1.78	GH5_40(293-523)	GH5_e171	CBM2+GH5_40	Y(1-29)	3			A0AAU1AR00	GH5_40
A0AAU1C7B7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(268-356)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	268-356	35-225	A0AAU1C7B7	AA10+CBM2
A0AAU1FPT2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(44-233)+CBM2(259-348)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-43)	3	259-348	44-233	A0AAU1FPT2	AA10+CBM2
A0AAU1HV75|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(54-243)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	269-358	54-243	A0AAU1HV75	AA10+CBM2
A0AAU1J3D5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(23-212)+CBM2(238-327)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-23)	3	238-327	23-212	A0AAU1J3D5	AA10+CBM2
A0AAU1PSC0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(293-384)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	293-384	33-223	A0AAU1PSC0	AA10+CBM2
A0AAU1V6G2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(51-240)+CBM2(266-355)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	266-355	51-240	A0AAU1V6G2	AA10+CBM2
A0AAU1VYR1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	269-358	35-225	A0AAU1VYR1	AA10+CBM2
A0AAU1X2F0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(275-363)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	275-363	35-225	A0AAU1X2F0	AA10+CBM2
A0AAU1YEV4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	260-349	45-234	A0AAU1YEV4	AA10+CBM2
A0AAU1ZNE3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(276-369)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	276-369	35-225	A0AAU1ZNE3	AA10+CBM2
A0AAU2AIC2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	269-358	53-242	A0AAU2AIC2	AA10+CBM2
A0AAU2C167|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAU2C167	AA10+CBM2
A0AAU2CS49|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(51-240)+CBM2(266-355)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	266-355	51-240	A0AAU2CS49	AA10+CBM2
A0AAU2DUD3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(59-248)+CBM2(274-363)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	274-363	59-248	A0AAU2DUD3	AA10+CBM2
A0AAU2FFE8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(269-358)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	269-358	53-242	A0AAU2FFE8	AA10+CBM2
A0AAU2P3X9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(46-235)+CBM2(261-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-46)	3	261-349	46-235	A0AAU2P3X9	AA10+CBM2
A0AAU2QK61|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(50-239)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-50)	3	265-354	50-239	A0AAU2QK61	AA10+CBM2
A0AAU2SD17|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(50-239)+CBM2(265-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-50)	3	265-354	50-239	A0AAU2SD17	AA10+CBM2
A0AAU2SLN0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(263-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	263-353	35-225	A0AAU2SLN0	AA10+CBM2
A0AAU2SVJ2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAU2SVJ2	AA10+CBM2
A0AAU2TXD5|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAU2TXD5	AA10+CBM2
A0AAU2VQ50|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	262-352	35-225	A0AAU2VQ50	AA10+CBM2
A0AAU2XNB1|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(49-238)+CBM2(264-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-49)	3	264-353	49-238	A0AAU2XNB1	AA10+CBM2
A0AAU2YB55|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(264-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	264-353	35-225	A0AAU2YB55	AA10+CBM2
A0AAU2ZG92|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(46-235)+CBM2(261-349)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-46)	3	261-349	46-235	A0AAU2ZG92	AA10+CBM2
A0AAU3BK31|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(49-238)+CBM2(264-353)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-49)	3	264-353	49-238	A0AAU3BK31	AA10+CBM2
A0AAU3BX14|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(44-233)+CBM2(259-348)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-44)	3	259-348	44-233	A0AAU3BX14	AA10+CBM2
A0AAU3CKP9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-231)+CBM2(257-346)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	257-346	42-231	A0AAU3CKP9	AA10+CBM2
A0AAU3DJZ8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(274-363)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	274-363	35-225	A0AAU3DJZ8	AA10+CBM2
A0AAU3E1G2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-222)+CBM2(273-367)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	273-367	33-222	A0AAU3E1G2	AA10+CBM2
A0AAU3FIL7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(34-223)+CBM2(274-368)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-34)	3	274-368	34-223	A0AAU3FIL7	AA10+CBM2
A0AAU3GDC0|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-215)+CBM2(248-342)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	248-342	32-215	A0AAU3GDC0	AA10+CBM2
A0AAU3HNC3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-224)+CBM2(281-376)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	281-376	35-224	A0AAU3HNC3	AA10+CBM2
A0AAU3IEL9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(36-225)+CBM2(251-340)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-36)	3	251-340	36-225	A0AAU3IEL9	AA10+CBM2
A0AAU3IHQ4|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(42-225)+CBM2(274-359)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-42)	3	274-359	42-225	A0AAU3IHQ4	AA10+CBM2
A0AAU3JCZ8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(51-240)+CBM2(266-355)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	266-355	51-240	A0AAU3JCZ8	AA10+CBM2
A0AAU3KB38|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(55-244)+CBM2(271-360)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	271-360	55-244	A0AAU3KB38	AA10+CBM2
A0AAU3LS75|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-356)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-356	52-241	A0AAU3LS75	AA10+CBM2
A0AAU3W852|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(53-242)+CBM2(268-357)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	268-357	53-242	A0AAU3W852	AA10+CBM2
A0AAU4AWI7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(288-374)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	288-374	33-223	A0AAU4AWI7	AA10+CBM2
A0AAU4CQX3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(45-234)+CBM2(260-349)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	260-349	45-234	A0AAU4CQX3	AA10+CBM2
A0AAU4EGD3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-220)+CBM2(255-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	255-350	32-220	A0AAU4EGD3	AA10+CBM2
A0AAU4F6R7|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(32-220)+CBM2(255-350)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-32)	3	255-350	32-220	A0AAU4F6R7	AA10+CBM2
A0AAU4GW23|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(52-241)+CBM2(267-357)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	267-357	52-241	A0AAU4GW23	AA10+CBM2
A0AAU4HPJ2|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(262-352)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	262-352	35-225	A0AAU4HPJ2	AA10+CBM2
A0AAU4IVX9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(35-225)+CBM2(266-354)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-35)	3	266-354	35-225	A0AAU4IVX9	AA10+CBM2
A0AAU4JVR9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(28-216)+CBM2(265-360)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-28)	3	265-360	28-216	A0AAU4JVR9	AA10+CBM2
A0AAU4KPK3|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(74-263)+CBM2(289-378)	AA10_e30+CBM2_e70	AA10+CBM2	N	3	289-378	74-263	A0AAU4KPK3	AA10+CBM2
A0AAU4MNK9|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(33-223)+CBM2(283-372)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-33)	3	283-372	33-223	A0AAU4MNK9	AA10+CBM2
A0AAU4QIH8|unreviewed|CBM2	1.14.99.54|1.14.99.53	AA10(54-243)+CBM2(269-359)	AA10_e30+CBM2_e70	AA10+CBM2	Y(1-51)	3	269-359	54-243	A0AAU4QIH8	AA10+CBM2
